inventory_id,film_id,store_id,created_at,updated_at
2707,595,1,2006-02-15,2006-02-15
2708,595,1,2006-02-15,2006-02-15
2709,595,1,2006-02-15,2006-02-15
2710,595,1,2006-02-15,2006-02-15
2711,595,2,2006-02-15,2006-02-15
2712,595,2,2006-02-15,2006-02-15
2713,595,2,2006-02-15,2006-02-15
2714,595,2,2006-02-15,2006-02-15
2715,596,1,2006-02-15,2006-02-15
2716,596,1,2006-02-15,2006-02-15
2717,596,2,2006-02-15,2006-02-15
2718,596,2,2006-02-15,2006-02-15
2719,596,2,2006-02-15,2006-02-15
2720,596,2,2006-02-15,2006-02-15
2721,597,2,2006-02-15,2006-02-15
2722,597,2,2006-02-15,2006-02-15
2723,597,2,2006-02-15,2006-02-15
2724,597,2,2006-02-15,2006-02-15
2725,598,1,2006-02-15,2006-02-15
2726,598,1,2006-02-15,2006-02-15
2727,598,1,2006-02-15,2006-02-15
2728,598,1,2006-02-15,2006-02-15
2729,599,1,2006-02-15,2006-02-15
2730,599,1,2006-02-15,2006-02-15
2731,599,1,2006-02-15,2006-02-15
2732,599,2,2006-02-15,2006-02-15
2733,599,2,2006-02-15,2006-02-15
2734,600,1,2006-02-15,2006-02-15
2735,600,1,2006-02-15,2006-02-15
2736,600,2,2006-02-15,2006-02-15
2737,600,2,2006-02-15,2006-02-15
2738,601,1,2006-02-15,2006-02-15
2739,601,1,2006-02-15,2006-02-15
2740,601,1,2006-02-15,2006-02-15
2741,601,2,2006-02-15,2006-02-15
2742,601,2,2006-02-15,2006-02-15
2743,602,1,2006-02-15,2006-02-15
2744,602,1,2006-02-15,2006-02-15
2745,602,2,2006-02-15,2006-02-15
2746,602,2,2006-02-15,2006-02-15
2747,602,2,2006-02-15,2006-02-15
2748,603,1,2006-02-15,2006-02-15
2749,603,1,2006-02-15,2006-02-15
2750,603,1,2006-02-15,2006-02-15
2751,603,1,2006-02-15,2006-02-15
2752,603,2,2006-02-15,2006-02-15
2753,603,2,2006-02-15,2006-02-15
2754,604,2,2006-02-15,2006-02-15
2755,604,2,2006-02-15,2006-02-15
2756,604,2,2006-02-15,2006-02-15
2757,605,2,2006-02-15,2006-02-15
2758,605,2,2006-02-15,2006-02-15
2759,606,1,2006-02-15,2006-02-15
2760,606,1,2006-02-15,2006-02-15
2761,606,2,2006-02-15,2006-02-15
2762,606,2,2006-02-15,2006-02-15
2763,606,2,2006-02-15,2006-02-15
2764,606,2,2006-02-15,2006-02-15
2765,608,1,2006-02-15,2006-02-15
2766,608,1,2006-02-15,2006-02-15
2767,608,2,2006-02-15,2006-02-15
2768,608,2,2006-02-15,2006-02-15
2769,608,2,2006-02-15,2006-02-15
2770,608,2,2006-02-15,2006-02-15
2771,609,1,2006-02-15,2006-02-15
2772,609,1,2006-02-15,2006-02-15
2773,609,1,2006-02-15,2006-02-15
2774,609,1,2006-02-15,2006-02-15
2775,609,2,2006-02-15,2006-02-15
2776,609,2,2006-02-15,2006-02-15
2777,609,2,2006-02-15,2006-02-15
2778,609,2,2006-02-15,2006-02-15
2779,610,1,2006-02-15,2006-02-15
2780,610,1,2006-02-15,2006-02-15
2781,610,2,2006-02-15,2006-02-15
2782,610,2,2006-02-15,2006-02-15
2783,610,2,2006-02-15,2006-02-15
2784,611,1,2006-02-15,2006-02-15
2785,611,1,2006-02-15,2006-02-15
2786,611,1,2006-02-15,2006-02-15
2787,611,1,2006-02-15,2006-02-15
2788,611,2,2006-02-15,2006-02-15
2789,611,2,2006-02-15,2006-02-15
2790,612,2,2006-02-15,2006-02-15
2791,612,2,2006-02-15,2006-02-15
2792,613,1,2006-02-15,2006-02-15
2793,613,1,2006-02-15,2006-02-15
2794,614,1,2006-02-15,2006-02-15
2795,614,1,2006-02-15,2006-02-15
2796,614,1,2006-02-15,2006-02-15
2797,614,2,2006-02-15,2006-02-15
2798,614,2,2006-02-15,2006-02-15
2799,614,2,2006-02-15,2006-02-15
2800,615,2,2006-02-15,2006-02-15
2801,615,2,2006-02-15,2006-02-15
2802,615,2,2006-02-15,2006-02-15
2803,615,2,2006-02-15,2006-02-15
2804,616,1,2006-02-15,2006-02-15
2805,616,1,2006-02-15,2006-02-15
2806,616,2,2006-02-15,2006-02-15
2807,616,2,2006-02-15,2006-02-15
2808,616,2,2006-02-15,2006-02-15
2809,616,2,2006-02-15,2006-02-15
2810,617,1,2006-02-15,2006-02-15
2811,617,1,2006-02-15,2006-02-15
2812,617,1,2006-02-15,2006-02-15
2813,618,2,2006-02-15,2006-02-15
2814,618,2,2006-02-15,2006-02-15
2815,618,2,2006-02-15,2006-02-15
2816,618,2,2006-02-15,2006-02-15
2817,619,1,2006-02-15,2006-02-15
2818,619,1,2006-02-15,2006-02-15
2819,619,2,2006-02-15,2006-02-15
2820,619,2,2006-02-15,2006-02-15
2821,619,2,2006-02-15,2006-02-15
2822,619,2,2006-02-15,2006-02-15
2823,620,1,2006-02-15,2006-02-15
2824,620,1,2006-02-15,2006-02-15
2825,620,2,2006-02-15,2006-02-15
2826,620,2,2006-02-15,2006-02-15
2827,620,2,2006-02-15,2006-02-15
2828,621,1,2006-02-15,2006-02-15
2829,621,1,2006-02-15,2006-02-15
2830,621,1,2006-02-15,2006-02-15
2831,621,1,2006-02-15,2006-02-15
2832,621,2,2006-02-15,2006-02-15
2833,621,2,2006-02-15,2006-02-15
2834,621,2,2006-02-15,2006-02-15
2835,621,2,2006-02-15,2006-02-15
2836,622,2,2006-02-15,2006-02-15
2837,622,2,2006-02-15,2006-02-15
2838,623,1,2006-02-15,2006-02-15
2839,623,1,2006-02-15,2006-02-15
2840,623,2,2006-02-15,2006-02-15
2841,623,2,2006-02-15,2006-02-15
2842,623,2,2006-02-15,2006-02-15
2843,624,1,2006-02-15,2006-02-15
2844,624,1,2006-02-15,2006-02-15
2845,624,1,2006-02-15,2006-02-15
2846,624,2,2006-02-15,2006-02-15
2847,624,2,2006-02-15,2006-02-15
2848,624,2,2006-02-15,2006-02-15
2849,624,2,2006-02-15,2006-02-15
2850,625,1,2006-02-15,2006-02-15
2851,625,1,2006-02-15,2006-02-15
2852,625,1,2006-02-15,2006-02-15
2853,625,2,2006-02-15,2006-02-15
2854,625,2,2006-02-15,2006-02-15
2855,625,2,2006-02-15,2006-02-15
2856,625,2,2006-02-15,2006-02-15
2857,626,2,2006-02-15,2006-02-15
2858,626,2,2006-02-15,2006-02-15
2859,626,2,2006-02-15,2006-02-15
2860,626,2,2006-02-15,2006-02-15
2861,627,2,2006-02-15,2006-02-15
2862,627,2,2006-02-15,2006-02-15
2863,627,2,2006-02-15,2006-02-15
2864,628,1,2006-02-15,2006-02-15
2865,628,1,2006-02-15,2006-02-15
2866,628,1,2006-02-15,2006-02-15
2867,628,2,2006-02-15,2006-02-15
2868,628,2,2006-02-15,2006-02-15
2869,629,2,2006-02-15,2006-02-15
2870,629,2,2006-02-15,2006-02-15
2871,629,2,2006-02-15,2006-02-15
2872,629,2,2006-02-15,2006-02-15
2873,630,2,2006-02-15,2006-02-15
2874,630,2,2006-02-15,2006-02-15
2875,630,2,2006-02-15,2006-02-15
2876,631,1,2006-02-15,2006-02-15
2877,631,1,2006-02-15,2006-02-15
2878,631,1,2006-02-15,2006-02-15
2879,631,2,2006-02-15,2006-02-15
2880,631,2,2006-02-15,2006-02-15
2881,632,1,2006-02-15,2006-02-15
2882,632,1,2006-02-15,2006-02-15
2883,632,1,2006-02-15,2006-02-15
2884,633,2,2006-02-15,2006-02-15
2885,633,2,2006-02-15,2006-02-15
2886,633,2,2006-02-15,2006-02-15
2887,634,2,2006-02-15,2006-02-15
2888,634,2,2006-02-15,2006-02-15
2889,634,2,2006-02-15,2006-02-15
2890,634,2,2006-02-15,2006-02-15
2891,635,2,2006-02-15,2006-02-15
2892,635,2,2006-02-15,2006-02-15
2893,636,1,2006-02-15,2006-02-15
2894,636,1,2006-02-15,2006-02-15
2895,636,1,2006-02-15,2006-02-15
2896,637,1,2006-02-15,2006-02-15
2897,637,1,2006-02-15,2006-02-15
2898,637,2,2006-02-15,2006-02-15
2899,637,2,2006-02-15,2006-02-15
2900,637,2,2006-02-15,2006-02-15
2901,638,1,2006-02-15,2006-02-15
2902,638,1,2006-02-15,2006-02-15
2903,638,1,2006-02-15,2006-02-15
2904,638,1,2006-02-15,2006-02-15
2905,638,2,2006-02-15,2006-02-15
2906,638,2,2006-02-15,2006-02-15
2907,638,2,2006-02-15,2006-02-15
2908,638,2,2006-02-15,2006-02-15
2909,639,2,2006-02-15,2006-02-15
2910,639,2,2006-02-15,2006-02-15
2911,639,2,2006-02-15,2006-02-15
2912,640,2,2006-02-15,2006-02-15
2913,640,2,2006-02-15,2006-02-15
2914,640,2,2006-02-15,2006-02-15
2915,641,1,2006-02-15,2006-02-15
2916,641,1,2006-02-15,2006-02-15
2917,641,1,2006-02-15,2006-02-15
2918,641,2,2006-02-15,2006-02-15
2919,641,2,2006-02-15,2006-02-15
2920,641,2,2006-02-15,2006-02-15
2921,641,2,2006-02-15,2006-02-15
2922,643,1,2006-02-15,2006-02-15
2923,643,1,2006-02-15,2006-02-15
2924,643,1,2006-02-15,2006-02-15
2925,643,2,2006-02-15,2006-02-15
2926,643,2,2006-02-15,2006-02-15
2927,643,2,2006-02-15,2006-02-15
2928,644,1,2006-02-15,2006-02-15
2929,644,1,2006-02-15,2006-02-15
2930,644,1,2006-02-15,2006-02-15
2931,644,2,2006-02-15,2006-02-15
2932,644,2,2006-02-15,2006-02-15
2933,644,2,2006-02-15,2006-02-15
2934,644,2,2006-02-15,2006-02-15
2935,645,1,2006-02-15,2006-02-15
2936,645,1,2006-02-15,2006-02-15
2937,645,1,2006-02-15,2006-02-15
2938,645,2,2006-02-15,2006-02-15
2939,645,2,2006-02-15,2006-02-15
2940,645,2,2006-02-15,2006-02-15
2941,646,1,2006-02-15,2006-02-15
2942,646,1,2006-02-15,2006-02-15
2943,646,1,2006-02-15,2006-02-15
2944,646,2,2006-02-15,2006-02-15
2945,646,2,2006-02-15,2006-02-15
2946,647,1,2006-02-15,2006-02-15
2947,647,1,2006-02-15,2006-02-15
2948,647,1,2006-02-15,2006-02-15
2949,647,2,2006-02-15,2006-02-15
2950,647,2,2006-02-15,2006-02-15
2951,647,2,2006-02-15,2006-02-15
2952,648,1,2006-02-15,2006-02-15
2953,648,1,2006-02-15,2006-02-15
2954,648,1,2006-02-15,2006-02-15
2955,648,1,2006-02-15,2006-02-15
2956,648,2,2006-02-15,2006-02-15
2957,648,2,2006-02-15,2006-02-15
2958,649,1,2006-02-15,2006-02-15
2959,649,1,2006-02-15,2006-02-15
2960,649,2,2006-02-15,2006-02-15
2961,649,2,2006-02-15,2006-02-15
2962,649,2,2006-02-15,2006-02-15
2963,649,2,2006-02-15,2006-02-15
2964,650,1,2006-02-15,2006-02-15
2965,650,1,2006-02-15,2006-02-15
2966,650,2,2006-02-15,2006-02-15
2967,650,2,2006-02-15,2006-02-15
2968,650,2,2006-02-15,2006-02-15
2969,650,2,2006-02-15,2006-02-15
2970,651,1,2006-02-15,2006-02-15
2971,651,1,2006-02-15,2006-02-15
2972,651,2,2006-02-15,2006-02-15
2973,651,2,2006-02-15,2006-02-15
2974,651,2,2006-02-15,2006-02-15
2975,651,2,2006-02-15,2006-02-15
2976,652,1,2006-02-15,2006-02-15
2977,652,1,2006-02-15,2006-02-15
2978,652,1,2006-02-15,2006-02-15
2979,652,1,2006-02-15,2006-02-15
2980,653,1,2006-02-15,2006-02-15
2981,653,1,2006-02-15,2006-02-15
2982,654,1,2006-02-15,2006-02-15
2983,654,1,2006-02-15,2006-02-15
2984,654,2,2006-02-15,2006-02-15
2985,654,2,2006-02-15,2006-02-15
2986,655,1,2006-02-15,2006-02-15
2987,655,1,2006-02-15,2006-02-15
2988,655,1,2006-02-15,2006-02-15
2989,655,2,2006-02-15,2006-02-15
2990,655,2,2006-02-15,2006-02-15
2991,655,2,2006-02-15,2006-02-15
2992,656,2,2006-02-15,2006-02-15
2993,656,2,2006-02-15,2006-02-15
2994,657,1,2006-02-15,2006-02-15
2995,657,1,2006-02-15,2006-02-15
2996,657,1,2006-02-15,2006-02-15
2997,657,1,2006-02-15,2006-02-15
2998,657,2,2006-02-15,2006-02-15
2999,657,2,2006-02-15,2006-02-15
3000,658,2,2006-02-15,2006-02-15
3001,658,2,2006-02-15,2006-02-15
3002,658,2,2006-02-15,2006-02-15
3003,658,2,2006-02-15,2006-02-15
3004,659,2,2006-02-15,2006-02-15
3005,659,2,2006-02-15,2006-02-15
3006,660,1,2006-02-15,2006-02-15
3007,660,1,2006-02-15,2006-02-15
3008,660,2,2006-02-15,2006-02-15
3009,660,2,2006-02-15,2006-02-15
3010,661,1,2006-02-15,2006-02-15
3011,661,1,2006-02-15,2006-02-15
3012,661,1,2006-02-15,2006-02-15
3013,661,1,2006-02-15,2006-02-15
3014,662,1,2006-02-15,2006-02-15
3015,662,1,2006-02-15,2006-02-15
3016,662,2,2006-02-15,2006-02-15
3017,662,2,2006-02-15,2006-02-15
3018,663,1,2006-02-15,2006-02-15
3019,663,1,2006-02-15,2006-02-15
3020,663,1,2006-02-15,2006-02-15
3021,663,2,2006-02-15,2006-02-15
3022,663,2,2006-02-15,2006-02-15
3023,664,1,2006-02-15,2006-02-15
3024,664,1,2006-02-15,2006-02-15
3025,664,2,2006-02-15,2006-02-15
3026,664,2,2006-02-15,2006-02-15
3027,664,2,2006-02-15,2006-02-15
3028,665,1,2006-02-15,2006-02-15
3029,665,1,2006-02-15,2006-02-15
3030,665,1,2006-02-15,2006-02-15
3031,665,1,2006-02-15,2006-02-15
3032,665,2,2006-02-15,2006-02-15
3033,665,2,2006-02-15,2006-02-15
3034,665,2,2006-02-15,2006-02-15
3035,666,1,2006-02-15,2006-02-15
3036,666,1,2006-02-15,2006-02-15
3037,666,1,2006-02-15,2006-02-15
3038,666,2,2006-02-15,2006-02-15
3039,666,2,2006-02-15,2006-02-15
3040,667,1,2006-02-15,2006-02-15
3041,667,1,2006-02-15,2006-02-15
3042,667,2,2006-02-15,2006-02-15
3043,667,2,2006-02-15,2006-02-15
3044,668,1,2006-02-15,2006-02-15
3045,668,1,2006-02-15,2006-02-15
3046,668,2,2006-02-15,2006-02-15
3047,668,2,2006-02-15,2006-02-15
3048,668,2,2006-02-15,2006-02-15
3049,670,1,2006-02-15,2006-02-15
3050,670,1,2006-02-15,2006-02-15
3051,670,1,2006-02-15,2006-02-15
3052,670,1,2006-02-15,2006-02-15
3053,670,2,2006-02-15,2006-02-15
3054,670,2,2006-02-15,2006-02-15
3055,670,2,2006-02-15,2006-02-15
3056,672,1,2006-02-15,2006-02-15
3057,672,1,2006-02-15,2006-02-15
3058,672,2,2006-02-15,2006-02-15
3059,672,2,2006-02-15,2006-02-15
3060,672,2,2006-02-15,2006-02-15
3061,672,2,2006-02-15,2006-02-15
3062,673,1,2006-02-15,2006-02-15
3063,673,1,2006-02-15,2006-02-15
3064,673,2,2006-02-15,2006-02-15
3065,673,2,2006-02-15,2006-02-15
3066,674,1,2006-02-15,2006-02-15
3067,674,1,2006-02-15,2006-02-15
3068,674,1,2006-02-15,2006-02-15
3069,675,1,2006-02-15,2006-02-15
3070,675,1,2006-02-15,2006-02-15
3071,676,1,2006-02-15,2006-02-15
3072,676,1,2006-02-15,2006-02-15
3073,676,2,2006-02-15,2006-02-15
3074,676,2,2006-02-15,2006-02-15
3075,676,2,2006-02-15,2006-02-15
3076,676,2,2006-02-15,2006-02-15
3077,677,1,2006-02-15,2006-02-15
3078,677,1,2006-02-15,2006-02-15
3079,677,1,2006-02-15,2006-02-15
3080,677,2,2006-02-15,2006-02-15
3081,677,2,2006-02-15,2006-02-15
3082,677,2,2006-02-15,2006-02-15
3083,677,2,2006-02-15,2006-02-15
3084,678,1,2006-02-15,2006-02-15
3085,678,1,2006-02-15,2006-02-15
3086,678,1,2006-02-15,2006-02-15
3087,678,1,2006-02-15,2006-02-15
3088,679,1,2006-02-15,2006-02-15
3089,679,1,2006-02-15,2006-02-15
3090,679,2,2006-02-15,2006-02-15
3091,679,2,2006-02-15,2006-02-15
3092,680,1,2006-02-15,2006-02-15
3093,680,1,2006-02-15,2006-02-15
3094,680,2,2006-02-15,2006-02-15
3095,680,2,2006-02-15,2006-02-15
3096,680,2,2006-02-15,2006-02-15
3097,680,2,2006-02-15,2006-02-15
3098,681,1,2006-02-15,2006-02-15
3099,681,1,2006-02-15,2006-02-15
3100,681,1,2006-02-15,2006-02-15
3101,681,2,2006-02-15,2006-02-15
3102,681,2,2006-02-15,2006-02-15
3103,681,2,2006-02-15,2006-02-15
3104,682,1,2006-02-15,2006-02-15
3105,682,1,2006-02-15,2006-02-15
3106,682,1,2006-02-15,2006-02-15
3107,683,1,2006-02-15,2006-02-15
3108,683,1,2006-02-15,2006-02-15
3109,683,1,2006-02-15,2006-02-15
3110,683,1,2006-02-15,2006-02-15
3111,683,2,2006-02-15,2006-02-15
3112,683,2,2006-02-15,2006-02-15
3113,683,2,2006-02-15,2006-02-15
3114,683,2,2006-02-15,2006-02-15
3115,684,2,2006-02-15,2006-02-15
3116,684,2,2006-02-15,2006-02-15
3117,685,2,2006-02-15,2006-02-15
3118,685,2,2006-02-15,2006-02-15
3119,686,1,2006-02-15,2006-02-15
3120,686,1,2006-02-15,2006-02-15
3121,686,1,2006-02-15,2006-02-15
3122,686,1,2006-02-15,2006-02-15
3123,687,1,2006-02-15,2006-02-15
3124,687,1,2006-02-15,2006-02-15
3125,687,1,2006-02-15,2006-02-15
3126,687,2,2006-02-15,2006-02-15
3127,687,2,2006-02-15,2006-02-15
3128,687,2,2006-02-15,2006-02-15
3129,687,2,2006-02-15,2006-02-15
3130,688,2,2006-02-15,2006-02-15
3131,688,2,2006-02-15,2006-02-15
3132,688,2,2006-02-15,2006-02-15
3133,688,2,2006-02-15,2006-02-15
3134,689,1,2006-02-15,2006-02-15
3135,689,1,2006-02-15,2006-02-15
3136,689,1,2006-02-15,2006-02-15
3137,689,1,2006-02-15,2006-02-15
3138,689,2,2006-02-15,2006-02-15
3139,689,2,2006-02-15,2006-02-15
3140,690,1,2006-02-15,2006-02-15
3141,690,1,2006-02-15,2006-02-15
3142,690,1,2006-02-15,2006-02-15
3143,690,1,2006-02-15,2006-02-15
3144,690,2,2006-02-15,2006-02-15
3145,690,2,2006-02-15,2006-02-15
3146,691,1,2006-02-15,2006-02-15
3147,691,1,2006-02-15,2006-02-15
3148,691,1,2006-02-15,2006-02-15
3149,691,2,2006-02-15,2006-02-15
3150,691,2,2006-02-15,2006-02-15
3151,692,2,2006-02-15,2006-02-15
3152,692,2,2006-02-15,2006-02-15
3153,692,2,2006-02-15,2006-02-15
3154,693,1,2006-02-15,2006-02-15
3155,693,1,2006-02-15,2006-02-15
3156,693,2,2006-02-15,2006-02-15
3157,693,2,2006-02-15,2006-02-15
3158,693,2,2006-02-15,2006-02-15
3159,694,1,2006-02-15,2006-02-15
3160,694,1,2006-02-15,2006-02-15
3161,694,1,2006-02-15,2006-02-15
3162,694,1,2006-02-15,2006-02-15
3163,694,2,2006-02-15,2006-02-15
3164,694,2,2006-02-15,2006-02-15
3165,695,1,2006-02-15,2006-02-15
3166,695,1,2006-02-15,2006-02-15
3167,696,1,2006-02-15,2006-02-15
3168,696,1,2006-02-15,2006-02-15
3169,696,2,2006-02-15,2006-02-15
3170,696,2,2006-02-15,2006-02-15
3171,696,2,2006-02-15,2006-02-15
3172,697,1,2006-02-15,2006-02-15
3173,697,1,2006-02-15,2006-02-15
3174,697,1,2006-02-15,2006-02-15
3175,697,1,2006-02-15,2006-02-15
3176,697,2,2006-02-15,2006-02-15
3177,697,2,2006-02-15,2006-02-15
3178,697,2,2006-02-15,2006-02-15
3179,697,2,2006-02-15,2006-02-15
3180,698,1,2006-02-15,2006-02-15
3181,698,1,2006-02-15,2006-02-15
3182,698,1,2006-02-15,2006-02-15
3183,698,1,2006-02-15,2006-02-15
3184,698,2,2006-02-15,2006-02-15
3185,698,2,2006-02-15,2006-02-15
3186,698,2,2006-02-15,2006-02-15
3187,699,1,2006-02-15,2006-02-15
3188,699,1,2006-02-15,2006-02-15
3189,700,2,2006-02-15,2006-02-15
3190,700,2,2006-02-15,2006-02-15
3191,700,2,2006-02-15,2006-02-15
3192,702,1,2006-02-15,2006-02-15
3193,702,1,2006-02-15,2006-02-15
3194,702,1,2006-02-15,2006-02-15
3195,702,1,2006-02-15,2006-02-15
3196,702,2,2006-02-15,2006-02-15
3197,702,2,2006-02-15,2006-02-15
3198,702,2,2006-02-15,2006-02-15
3199,702,2,2006-02-15,2006-02-15
3200,703,2,2006-02-15,2006-02-15
3201,703,2,2006-02-15,2006-02-15
3202,704,1,2006-02-15,2006-02-15
3203,704,1,2006-02-15,2006-02-15
3204,704,2,2006-02-15,2006-02-15
3205,704,2,2006-02-15,2006-02-15
3206,704,2,2006-02-15,2006-02-15
3207,705,1,2006-02-15,2006-02-15
3208,705,1,2006-02-15,2006-02-15
3209,705,1,2006-02-15,2006-02-15
3210,705,1,2006-02-15,2006-02-15
3211,706,1,2006-02-15,2006-02-15
3212,706,1,2006-02-15,2006-02-15
3213,706,2,2006-02-15,2006-02-15
3214,706,2,2006-02-15,2006-02-15
3215,706,2,2006-02-15,2006-02-15
3216,706,2,2006-02-15,2006-02-15
3217,707,1,2006-02-15,2006-02-15
3218,707,1,2006-02-15,2006-02-15
3219,707,2,2006-02-15,2006-02-15
3220,707,2,2006-02-15,2006-02-15
3221,707,2,2006-02-15,2006-02-15
3222,707,2,2006-02-15,2006-02-15
3223,708,1,2006-02-15,2006-02-15
3224,708,1,2006-02-15,2006-02-15
3225,708,2,2006-02-15,2006-02-15
3226,708,2,2006-02-15,2006-02-15
3227,709,1,2006-02-15,2006-02-15
3228,709,1,2006-02-15,2006-02-15
3229,709,2,2006-02-15,2006-02-15
3230,709,2,2006-02-15,2006-02-15
3231,709,2,2006-02-15,2006-02-15
3232,709,2,2006-02-15,2006-02-15
3233,710,1,2006-02-15,2006-02-15
3234,710,1,2006-02-15,2006-02-15
3235,710,1,2006-02-15,2006-02-15
3236,710,1,2006-02-15,2006-02-15
3237,710,2,2006-02-15,2006-02-15
3238,710,2,2006-02-15,2006-02-15
3239,711,2,2006-02-15,2006-02-15
3240,711,2,2006-02-15,2006-02-15
3241,711,2,2006-02-15,2006-02-15
3242,711,2,2006-02-15,2006-02-15
3243,714,2,2006-02-15,2006-02-15
3244,714,2,2006-02-15,2006-02-15
3245,714,2,2006-02-15,2006-02-15
3246,715,1,2006-02-15,2006-02-15
3247,715,1,2006-02-15,2006-02-15
3248,715,1,2006-02-15,2006-02-15
3249,715,1,2006-02-15,2006-02-15
3250,715,2,2006-02-15,2006-02-15
3251,715,2,2006-02-15,2006-02-15
3252,715,2,2006-02-15,2006-02-15
3253,716,1,2006-02-15,2006-02-15
3254,716,1,2006-02-15,2006-02-15
3255,716,2,2006-02-15,2006-02-15
3256,716,2,2006-02-15,2006-02-15
3257,716,2,2006-02-15,2006-02-15
3258,717,1,2006-02-15,2006-02-15
3259,717,1,2006-02-15,2006-02-15
3260,717,2,2006-02-15,2006-02-15
3261,717,2,2006-02-15,2006-02-15
3262,718,2,2006-02-15,2006-02-15
3263,718,2,2006-02-15,2006-02-15
3264,719,1,2006-02-15,2006-02-15
3265,719,1,2006-02-15,2006-02-15
3266,720,1,2006-02-15,2006-02-15
3267,720,1,2006-02-15,2006-02-15
3268,720,1,2006-02-15,2006-02-15
3269,720,2,2006-02-15,2006-02-15
3270,720,2,2006-02-15,2006-02-15
3271,720,2,2006-02-15,2006-02-15
3272,720,2,2006-02-15,2006-02-15
3273,721,1,2006-02-15,2006-02-15
3274,721,1,2006-02-15,2006-02-15
3275,722,1,2006-02-15,2006-02-15
3276,722,1,2006-02-15,2006-02-15
3277,722,2,2006-02-15,2006-02-15
3278,722,2,2006-02-15,2006-02-15
3279,723,1,2006-02-15,2006-02-15
3280,723,1,2006-02-15,2006-02-15
3281,723,1,2006-02-15,2006-02-15
3282,723,1,2006-02-15,2006-02-15
3283,723,2,2006-02-15,2006-02-15
3284,723,2,2006-02-15,2006-02-15
3285,723,2,2006-02-15,2006-02-15
3286,724,1,2006-02-15,2006-02-15
3287,724,1,2006-02-15,2006-02-15
3288,724,2,2006-02-15,2006-02-15
3289,724,2,2006-02-15,2006-02-15
3290,724,2,2006-02-15,2006-02-15
3291,724,2,2006-02-15,2006-02-15
3292,725,1,2006-02-15,2006-02-15
3293,725,1,2006-02-15,2006-02-15
3294,725,1,2006-02-15,2006-02-15
3295,725,2,2006-02-15,2006-02-15
3296,725,2,2006-02-15,2006-02-15
3297,725,2,2006-02-15,2006-02-15
3298,726,2,2006-02-15,2006-02-15
3299,726,2,2006-02-15,2006-02-15
3300,726,2,2006-02-15,2006-02-15
3301,727,1,2006-02-15,2006-02-15
3302,727,1,2006-02-15,2006-02-15
3303,727,2,2006-02-15,2006-02-15
3304,727,2,2006-02-15,2006-02-15
3305,727,2,2006-02-15,2006-02-15
3306,728,1,2006-02-15,2006-02-15
3307,728,1,2006-02-15,2006-02-15
3308,728,1,2006-02-15,2006-02-15
3309,728,2,2006-02-15,2006-02-15
3310,728,2,2006-02-15,2006-02-15
3311,729,2,2006-02-15,2006-02-15
3312,729,2,2006-02-15,2006-02-15
3313,729,2,2006-02-15,2006-02-15
3314,729,2,2006-02-15,2006-02-15
3315,730,1,2006-02-15,2006-02-15
3316,730,1,2006-02-15,2006-02-15
3317,730,1,2006-02-15,2006-02-15
3318,730,1,2006-02-15,2006-02-15
3319,730,2,2006-02-15,2006-02-15
3320,730,2,2006-02-15,2006-02-15
3321,730,2,2006-02-15,2006-02-15
3322,730,2,2006-02-15,2006-02-15
3323,731,2,2006-02-15,2006-02-15
3324,731,2,2006-02-15,2006-02-15
3325,731,2,2006-02-15,2006-02-15
3326,732,1,2006-02-15,2006-02-15
3327,732,1,2006-02-15,2006-02-15
3328,732,1,2006-02-15,2006-02-15
3329,732,1,2006-02-15,2006-02-15
3330,733,1,2006-02-15,2006-02-15
3331,733,1,2006-02-15,2006-02-15
3332,733,1,2006-02-15,2006-02-15
3333,733,1,2006-02-15,2006-02-15
3334,733,2,2006-02-15,2006-02-15
3335,733,2,2006-02-15,2006-02-15
3336,733,2,2006-02-15,2006-02-15
3337,734,1,2006-02-15,2006-02-15
3338,734,1,2006-02-15,2006-02-15
3339,734,2,2006-02-15,2006-02-15
3340,734,2,2006-02-15,2006-02-15
3341,734,2,2006-02-15,2006-02-15
3342,734,2,2006-02-15,2006-02-15
3343,735,1,2006-02-15,2006-02-15
3344,735,1,2006-02-15,2006-02-15
3345,735,1,2006-02-15,2006-02-15
3346,735,2,2006-02-15,2006-02-15
3347,735,2,2006-02-15,2006-02-15
3348,735,2,2006-02-15,2006-02-15
3349,735,2,2006-02-15,2006-02-15
3350,736,1,2006-02-15,2006-02-15
3351,736,1,2006-02-15,2006-02-15
3352,736,1,2006-02-15,2006-02-15
3353,736,1,2006-02-15,2006-02-15
3354,737,1,2006-02-15,2006-02-15
3355,737,1,2006-02-15,2006-02-15
3356,737,2,2006-02-15,2006-02-15
3357,737,2,2006-02-15,2006-02-15
3358,737,2,2006-02-15,2006-02-15
3359,737,2,2006-02-15,2006-02-15
3360,738,1,2006-02-15,2006-02-15
3361,738,1,2006-02-15,2006-02-15
3362,738,1,2006-02-15,2006-02-15
3363,738,1,2006-02-15,2006-02-15
3364,738,2,2006-02-15,2006-02-15
3365,738,2,2006-02-15,2006-02-15
3366,738,2,2006-02-15,2006-02-15
3367,738,2,2006-02-15,2006-02-15
3368,739,1,2006-02-15,2006-02-15
3369,739,1,2006-02-15,2006-02-15
3370,739,2,2006-02-15,2006-02-15
3371,739,2,2006-02-15,2006-02-15
